Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2023-12-05,191.61041259765625,193.4199981689453,194.39999389648438,190.17999267578125,190.2100067138672,66628400,AAPL
2023-12-06,190.52076721191406,192.32000732421875,194.75999450683594,192.11000061035156,194.4499969482422,41089700,AAPL
2023-12-07,192.4525146484375,194.27000427246094,195.0,193.58999633789062,193.6300048828125,47477700,AAPL
2023-12-08,193.8790283203125,195.7100067138672,195.99000549316406,193.6699981689453,194.1999969482422,53406400,AAPL
2023-12-11,191.37269592285156,193.17999267578125,193.49000549316406,191.4199981689453,193.11000061035156,60943700,AAPL
2023-12-12,192.8883819580078,194.7100067138672,194.72000122070312,191.72000122070312,193.0800018310547,52696900,AAPL
2023-12-13,196.10797119140625,197.9600067138672,198.0,194.85000610351562,195.08999633789062,70404200,AAPL
2023-12-14,196.25657653808594,198.11000061035156,199.6199951171875,196.16000366210938,198.02000427246094,66831600,AAPL
2023-12-15,195.72161865234375,197.57000732421875,198.39999389648438,197.0,197.52999877929688,128538400,AAPL
2023-12-18,194.05734252929688,195.88999938964844,196.6300048828125,194.38999938964844,196.08999633789062,55751900,AAPL
2023-12-19,195.0974884033203,196.94000244140625,196.9499969482422,195.88999938964844,196.16000366210938,40714100,AAPL
2023-12-20,193.00723266601562,194.8300018310547,197.67999267578125,194.8300018310547,196.89999389648438,52242800,AAPL
2023-12-21,192.85862731933594,194.67999267578125,197.0800018310547,193.5,196.10000610351562,46482500,AAPL
2023-12-22,191.78875732421875,193.60000610351562,195.41000366210938,192.97000122070312,195.17999267578125,37149600,AAPL
2023-12-26,191.24391174316406,193.0500030517578,193.88999938964844,192.8300018310547,193.61000061035156,28919300,AAPL
2023-12-27,191.34295654296875,193.14999389648438,193.5,191.08999633789062,192.49000549316406,48087700,AAPL
2023-12-28,191.76895141601562,193.5800018310547,194.66000366210938,193.1699981689453,194.13999938964844,34049900,AAPL
2023-12-29,190.728759765625,192.52999877929688,194.39999389648438,191.72999572753906,193.89999389648438,42672100,AAPL
2024-01-02,183.9032440185547,185.63999938964844,188.44000244140625,183.88999938964844,187.14999389648438,82488700,AAPL
2024-01-03,182.52621459960938,184.25,185.8800048828125,183.42999267578125,184.22000122070312,58414500,AAPL
2024-01-04,180.20811462402344,181.91000366210938,183.08999633789062,180.8800048828125,182.14999389648438,71983600,AAPL
2024-01-05,179.48495483398438,181.17999267578125,182.75999450683594,180.1699981689453,181.99000549316406,62379700,AAPL
2024-01-08,183.82395935058594,185.55999755859375,185.60000610351562,181.5,182.08999633789062,59144500,AAPL
2024-01-09,183.40789794921875,185.13999938964844,185.14999389648438,182.72999572753906,183.9199981689453,42841800,AAPL
2024-01-10,184.4480743408203,186.19000244140625,186.39999389648438,183.9199981689453,184.35000610351562,46792900,AAPL
2024-01-11,183.85369873046875,185.58999633789062,187.0500030517578,183.6199951171875,186.5399932861328,49128400,AAPL
2024-01-12,184.1806182861328,185.9199981689453,186.74000549316406,185.19000244140625,186.05999755859375,40477800,AAPL
2024-01-16,181.9120330810547,183.6300048828125,184.25999450683594,180.92999267578125,182.16000366210938,65603000,AAPL
2024-01-17,180.97091674804688,182.67999267578125,182.92999267578125,180.3000030517578,181.27000427246094,47317400,AAPL
2024-01-18,186.8652801513672,188.6300048828125,189.13999938964844,185.8300018310547,186.08999633789062,78005800,AAPL
2024-01-19,189.76785278320312,191.55999755859375,191.9499969482422,188.82000732421875,189.3300018310547,68903000,AAPL
2024-01-22,192.07606506347656,193.88999938964844,195.3300018310547,192.25999450683594,192.3000030517578,60133900,AAPL
2024-01-23,193.3539581298828,195.17999267578125,195.75,193.8300018310547,195.02000427246094,42355600,AAPL
2024-01-24,192.6803436279297,194.5,196.3800048828125,194.33999633789062,195.4199981689453,53631300,AAPL
2024-01-25,192.3534393310547,194.1699981689453,196.27000427246094,193.11000061035156,195.22000122070312,54822100,AAPL
2024-01-26,190.61978149414062,192.4199981689453,194.75999450683594,191.94000244140625,194.27000427246094,44594000,AAPL
2024-01-29,189.93624877929688,191.72999572753906,192.1999969482422,189.5800018310547,192.00999450683594,47145600,AAPL
2024-01-30,186.28077697753906,188.0399932861328,191.8000030517578,187.47000122070312,190.94000244140625,55859400,AAPL
2024-01-31,182.67481994628906,184.39999389648438,187.10000610351562,184.35000610351562,187.0399932861328,55467800,AAPL
2024-02-01,185.11180114746094,186.86000061035156,186.9499969482422,183.82000732421875,183.99000549316406,64885400,AAPL
2024-02-02,184.11126708984375,185.85000610351562,187.3300018310547,179.25,179.86000061035156,102551700,AAPL
2024-02-05,185.92413330078125,187.67999267578125,189.25,185.83999633789062,188.14999389648438,69668800,AAPL
2024-02-06,187.52899169921875,189.3000030517578,189.30999755859375,186.77000427246094,186.86000061035156,43490800,AAPL
2024-02-07,187.637939453125,189.41000366210938,191.0500030517578,188.61000061035156,190.63999938964844,53439000,AAPL
2024-02-08,186.55816650390625,188.32000732421875,189.5399932861328,187.35000610351562,189.38999938964844,40962000,AAPL
2024-02-09,187.32192993164062,188.85000610351562,189.99000549316406,188.0,188.64999389648438,45155200,AAPL
2024-02-12,185.63568115234375,187.14999389648438,188.6699981689453,186.7899932861328,188.4199981689453,41781900,AAPL
2024-02-13,183.54275512695312,185.0399932861328,186.2100067138672,183.50999450683594,185.77000427246094,56529500,AAPL
2024-02-14,182.65994262695312,184.14999389648438,185.52999877929688,182.44000244140625,185.32000732421875,54630500,AAPL
2024-02-15,182.37229919433594,183.86000061035156,184.49000549316406,181.35000610351562,183.5500030517578,65434500,AAPL
2024-02-16,180.8348388671875,182.30999755859375,184.85000610351562,181.6699981689453,183.4199981689453,49752500,AAPL
2024-02-20,180.09091186523438,181.55999755859375,182.42999267578125,180.0,181.7899932861328,53665600,AAPL
2024-02-21,180.8447723388672,182.32000732421875,182.88999938964844,180.66000366210938,181.94000244140625,41371400,AAPL
2024-02-22,182.87815856933594,184.3699951171875,184.9600067138672,182.4600067138672,183.47999572753906,52292200,AAPL
2024-02-23,181.0431671142578,182.52000427246094,185.0399932861328,182.22999572753906,185.00999450683594,45119700,AAPL
2024-02-26,179.69415283203125,181.16000366210938,182.75999450683594,180.64999389648438,182.24000549316406,40867400,AAPL
2024-02-27,181.15225219726562,182.6300048828125,183.9199981689453,179.55999755859375,181.10000610351562,54318900,AAPL
2024-02-28,179.95201110839844,181.4199981689453,183.1199951171875,180.1300048828125,182.50999450683594,48953900,AAPL
2024-02-29,179.28746032714844,180.75,182.57000732421875,179.52999877929688,181.27000427246094,136682600,AAPL
2024-03-01,178.206298828125,179.66000366210938,180.52999877929688,177.3800048828125,179.5500030517578,73563100,AAPL
2024-03-04,173.68319702148438,175.10000610351562,176.89999389648438,173.7899932861328,176.14999389648438,81510100,AAPL
2024-03-05,168.7434844970703,170.1199951171875,172.0399932861328,169.6199951171875,170.75999450683594,95132400,AAPL
2024-03-06,167.75155639648438,169.1199951171875,171.24000549316406,168.67999267578125,171.05999755859375,68587700,AAPL
2024-03-07,167.63253784179688,169.0,170.72999572753906,168.49000549316406,169.14999389648438,71765100,AAPL
2024-03-08,169.34854125976562,170.72999572753906,173.6999969482422,168.94000244140625,169.0,76267000,AAPL
2024-03-11,171.35220336914062,172.75,174.3800048828125,172.0500030517578,172.94000244140625,60139500,AAPL
2024-03-12,171.8282928466797,173.22999572753906,174.02999877929688,171.00999450683594,173.14999389648438,59825400,AAPL
2024-03-13,169.74530029296875,171.1300048828125,173.19000244140625,170.75999450683594,172.77000427246094,52488700,AAPL
2024-03-14,171.6001739501953,173.0,174.30999755859375,172.0500030517578,172.91000366210938,72913500,AAPL
2024-03-15,171.2232208251953,172.6199951171875,172.6199951171875,170.2899932861328,171.1699981689453,121752700,AAPL
2024-03-18,172.31434631347656,173.72000122070312,177.7100067138672,173.52000427246094,175.57000732421875,75604200,AAPL
2024-03-19,174.6552276611328,176.0800018310547,176.61000061035156,173.02999877929688,174.33999633789062,55215200,AAPL
2024-03-20,177.22430419921875,178.6699981689453,178.6699981689453,175.08999633789062,175.72000122070312,53423100,AAPL
2024-03-21,169.98336791992188,171.3699951171875,177.49000549316406,170.83999633789062,177.0500030517578,106181300,AAPL
2024-03-22,170.88600158691406,172.27999877929688,173.0500030517578,170.05999755859375,171.75999450683594,71160100,AAPL
2024-03-25,169.46755981445312,170.85000610351562,171.94000244140625,169.4499969482422,170.57000732421875,54288300,AAPL
2024-03-26,168.33677673339844,169.7100067138672,171.4199981689453,169.5800018310547,170.0,57388400,AAPL
2024-03-27,171.9076690673828,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300,AAPL
2024-03-28,170.09243774414062,171.47999572753906,172.22999572753906,170.50999450683594,171.75,65672700,AAPL
2024-04-01,168.65420532226562,170.02999877929688,171.25,169.47999572753906,171.19000244140625,46240500,AAPL
2024-04-02,167.47384643554688,168.83999633789062,169.33999633789062,168.22999572753906,169.0800018310547,49329500,AAPL
2024-04-03,168.27728271484375,169.64999389648438,170.67999267578125,168.5800018310547,168.7899932861328,47691700,AAPL
2024-04-04,167.45399475097656,168.82000732421875,171.9199981689453,168.82000732421875,170.2899932861328,53704400,AAPL
2024-04-05,168.20785522460938,169.5800018310547,170.38999938964844,168.9499969482422,169.58999633789062,42104800,AAPL
2024-04-08,167.0869903564453,168.4499969482422,169.1999969482422,168.24000549316406,169.02999877929688,37425500,AAPL
2024-04-09,168.29710388183594,169.6699981689453,170.0800018310547,168.35000610351562,168.6999969482422,42373800,AAPL
2024-04-10,166.42242431640625,167.77999877929688,169.08999633789062,167.11000061035156,168.8000030517578,49709300,AAPL
2024-04-11,173.62364196777344,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300,AAPL
2024-04-12,175.12147521972656,176.5500030517578,178.36000061035156,174.2100067138672,174.25999450683594,101670900,AAPL
2024-04-15,171.2926788330078,172.69000244140625,176.6300048828125,172.5,175.36000061035156,73531800,AAPL
2024-04-16,168.0094757080078,169.3800048828125,173.75999450683594,168.27000427246094,171.75,73711200,AAPL
2024-04-17,166.64064025878906,168.0,170.64999389648438,168.0,169.61000061035156,50901200,AAPL
2024-04-18,165.6884002685547,167.0399932861328,168.63999938964844,166.5500030517578,168.02999877929688,43122900,AAPL
2024-04-19,163.6649169921875,165.0,166.39999389648438,164.0800018310547,166.2100067138672,68149400,AAPL
2024-04-22,164.49810791015625,165.83999633789062,167.25999450683594,164.77000427246094,165.52000427246094,48116400,AAPL
2024-04-23,165.54953002929688,166.89999389648438,167.0500030517578,164.9199981689453,165.35000610351562,49537800,AAPL
2024-04-24,167.65237426757812,169.02000427246094,169.3000030517578,166.2100067138672,166.5399932861328,48251800,AAPL
2024-04-25,168.5153350830078,169.88999938964844,170.61000061035156,168.14999389648438,169.52999877929688,50558300,AAPL
2024-04-26,167.9301300048828,169.3000030517578,171.33999633789062,169.17999267578125,169.8800048828125,44838400,AAPL
2024-04-29,172.0961151123047,173.5,176.02999877929688,173.10000610351562,173.3699951171875,68169400,AAPL
2024-04-30,168.95176696777344,170.3300018310547,174.99000549316406,170.0,173.3300018310547,65934800,AAPL
2024-05-01,167.9301300048828,169.3000030517578,172.7100067138672,169.11000061035156,169.5800018310547,50383100,AAPL
2024-05-02,171.62994384765625,173.02999877929688,173.4199981689453,170.88999938964844,172.50999450683594,94214900,AAPL
2024-05-03,181.8961944580078,183.3800048828125,187.0,182.66000366210938,186.64999389648438,163224100,AAPL
2024-05-06,180.2397003173828,181.7100067138672,184.1999969482422,180.4199981689453,182.35000610351562,78569700,AAPL
2024-05-07,180.92410278320312,182.39999389648438,184.89999389648438,181.32000732421875,183.4499969482422,77305800,AAPL
2024-05-08,181.26136779785156,182.74000549316406,183.07000732421875,181.4499969482422,182.85000610351562,45057100,AAPL
2024-05-09,183.07655334472656,184.57000732421875,184.66000366210938,182.11000061035156,182.55999755859375,48983000,AAPL
2024-05-10,181.81512451171875,183.0500030517578,185.08999633789062,182.1300048828125,184.89999389648438,50759500,AAPL
2024-05-13,185.02333068847656,186.27999877929688,187.10000610351562,184.6199951171875,185.44000244140625,72044800,AAPL
2024-05-14,186.16555786132812,187.42999267578125,188.3000030517578,186.2899932861328,187.50999450683594,52393600,AAPL
2024-05-15,188.44012451171875,189.72000122070312,190.64999389648438,187.3699951171875,187.91000366210938,70400000,AAPL
2024-05-16,188.55931091308594,189.83999633789062,191.10000610351562,189.66000366210938,190.47000122070312,52845200,AAPL
2024-05-17,188.589111328125,189.8699951171875,190.80999755859375,189.17999267578125,189.50999450683594,41282900,AAPL
2024-05-20,189.751220703125,191.0399932861328,191.9199981689453,189.00999450683594,189.3300018310547,44361300,AAPL
2024-05-21,191.05239868164062,192.35000610351562,192.72999572753906,190.9199981689453,191.08999633789062,42309400,AAPL
2024-05-22,189.61216735839844,190.89999389648438,192.82000732421875,190.27000427246094,192.27000427246094,34648500,AAPL
2024-05-23,185.61929321289062,186.8800048828125,191.0,186.6300048828125,190.97999572753906,51005900,AAPL
2024-05-24,188.6983642578125,189.97999572753906,190.5800018310547,188.0399932861328,188.82000732421875,36327000,AAPL
2024-05-28,188.70831298828125,189.99000549316406,193.0,189.10000610351562,191.50999450683594,52280100,AAPL
2024-05-29,189.00628662109375,190.2899932861328,192.25,189.50999450683594,189.61000061035156,53068000,AAPL
2024-05-30,189.99952697753906,191.2899932861328,192.17999267578125,190.6300048828125,190.75999450683594,49889100,AAPL
2024-05-31,190.95306396484375,192.25,192.57000732421875,189.91000366210938,191.44000244140625,75158300,AAPL
2024-06-03,192.72105407714844,194.02999877929688,194.99000549316406,192.52000427246094,192.89999389648438,50080500,AAPL
2024-06-04,193.0388946533203,194.35000610351562,195.32000732421875,193.02999877929688,194.63999938964844,47471400,AAPL
2024-06-05,194.54861450195312,195.8699951171875,196.89999389648438,194.8699951171875,195.39999389648438,54156800,AAPL
2024-06-06,193.1680145263672,194.47999572753906,196.5,194.1699981689453,195.69000244140625,41181800,AAPL
2024-06-07,195.561767578125,196.88999938964844,196.94000244140625,194.13999938964844,194.64999389648438,53103900,AAPL
2024-06-10,191.8171844482422,193.1199951171875,197.3000030517578,192.14999389648438,196.89999389648438,97010200,AAPL
2024-06-11,205.75253295898438,207.14999389648438,207.16000366210938,193.6300048828125,193.64999389648438,172373300,AAPL
2024-06-12,211.6326141357422,213.07000732421875,220.1999969482422,206.89999389648438,207.3699951171875,198134300,AAPL
2024-06-13,212.79470825195312,214.24000549316406,216.75,211.60000610351562,214.74000549316406,97862700,AAPL
2024-06-14,211.05654907226562,212.49000549316406,215.1699981689453,211.3000030517578,213.85000610351562,70122700,AAPL
2024-06-17,215.20831298828125,216.6699981689453,218.9499969482422,212.72000122070312,213.3699951171875,93728300,AAPL
2024-06-18,212.8443603515625,214.2899932861328,218.6300048828125,213.0,217.58999633789062,79943300,AAPL
2024-06-20,208.26547241210938,209.67999267578125,214.24000549316406,208.85000610351562,213.92999267578125,86172500,AAPL
2024-06-21,206.09027099609375,207.49000549316406,211.88999938964844,207.11000061035156,210.38999938964844,241805100,AAPL
2024-06-24,206.7358856201172,208.13999938964844,212.6999969482422,206.58999633789062,207.72000122070312,80727000,AAPL
2024-06-25,207.65960693359375,209.07000732421875,211.3800048828125,208.61000061035156,209.14999389648438,55549700,AAPL
2024-06-26,211.81138610839844,213.25,214.86000061035156,210.63999938964844,211.5,66213200,AAPL
2024-06-27,212.65567016601562,214.10000610351562,215.74000549316406,212.35000610351562,214.69000244140625,49772700,AAPL
2024-06-28,209.19912719726562,210.6199951171875,216.07000732421875,210.3000030517578,215.77000427246094,82542700,AAPL
2024-07-01,215.28778076171875,216.75,217.50999450683594,211.9199981689453,212.08999633789062,60402900,AAPL
2024-07-02,218.7840576171875,220.27000427246094,220.3800048828125,215.10000610351562,216.14999389648438,58046200,AAPL
2024-07-03,220.05538940429688,221.5500030517578,221.5500030517578,219.02999877929688,220.0,37369800,AAPL
2024-07-05,224.8130645751953,226.33999633789062,226.4499969482422,221.64999389648438,221.64999389648438,60412400,AAPL
2024-07-08,226.2831268310547,227.82000732421875,227.85000610351562,223.25,227.08999633789062,59085900,AAPL
2024-07-09,227.13729858398438,228.67999267578125,229.39999389648438,226.3699951171875,227.92999267578125,48076100,AAPL
2024-07-10,231.40829467773438,232.97999572753906,233.0800018310547,229.25,229.3000030517578,62627700,AAPL
2024-07-11,226.0347900390625,227.57000732421875,232.38999938964844,225.77000427246094,231.38999938964844,64710600,AAPL
2024-07-12,228.98472595214844,230.5399932861328,232.63999938964844,228.67999267578125,228.9199981689453,53046500,AAPL
2024-07-15,232.81869506835938,234.39999389648438,237.22999572753906,233.08999633789062,236.47999572753906,62631300,AAPL
2024-07-16,233.23587036132812,234.82000732421875,236.27000427246094,232.3300018310547,235.0,43234300,AAPL
2024-07-17,227.33595275878906,228.8800048828125,231.4600067138672,226.63999938964844,229.4499969482422,57345900,AAPL
2024-07-18,222.6676483154297,224.17999267578125,230.44000244140625,222.27000427246094,230.27999877929688,66034600,AAPL
2024-07-19,222.79678344726562,224.30999755859375,226.8000030517578,223.27999877929688,224.82000732421875,49151500,AAPL
2024-07-22,222.44915771484375,223.9600067138672,227.77999877929688,223.08999633789062,227.00999450683594,48201800,AAPL
2024-07-23,223.4920654296875,225.00999450683594,226.94000244140625,222.67999267578125,224.3699951171875,39960300,AAPL
2024-07-24,217.06570434570312,218.5399932861328,224.8000030517578,217.1300048828125,224.0,61777600,AAPL
2024-07-25,216.0227813720703,217.49000549316406,220.85000610351562,214.6199951171875,218.92999267578125,51391200,AAPL
2024-07-26,216.4896240234375,217.9600067138672,219.49000549316406,216.00999450683594,218.6999969482422,41601300,AAPL
2024-07-29,216.7677459716797,218.24000549316406,219.3000030517578,215.75,216.9600067138672,36311800,AAPL
2024-07-30,217.32394409179688,218.8000030517578,220.3300018310547,216.1199951171875,219.19000244140625,41643800,AAPL
2024-07-31,220.5818328857422,222.0800018310547,223.82000732421875,220.6300048828125,221.44000244140625,50036300,AAPL
2024-08-01,216.88693237304688,218.36000061035156,224.47999572753906,217.02000427246094,224.3699951171875,62501000,AAPL
2024-08-02,218.37680053710938,219.86000061035156,225.60000610351562,217.7100067138672,219.14999389648438,105568600,AAPL
2024-08-05,207.85824584960938,209.27000427246094,213.5,196.0,199.08999633789062,119548600,AAPL
2024-08-06,205.8319854736328,207.22999572753906,209.99000549316406,201.07000732421875,205.3000030517578,69660500,AAPL
2024-08-07,208.40452575683594,209.82000732421875,213.63999938964844,206.38999938964844,206.89999389648438,63516400,AAPL
2024-08-08,211.87098693847656,213.30999755859375,214.1999969482422,208.8300018310547,213.11000061035156,47161100,AAPL
2024-08-09,214.78121948242188,216.24000549316406,216.77999877929688,211.97000122070312,212.10000610351562,42201600,AAPL
2024-08-12,216.3126220703125,217.52999877929688,219.50999450683594,215.60000610351562,216.07000732421875,38028100,AAPL
2024-08-13,220.03167724609375,221.27000427246094,221.88999938964844,219.00999450683594,219.00999450683594,44155300,AAPL
2024-08-14,220.4791717529297,221.72000122070312,223.02999877929688,219.6999969482422,220.57000732421875,41960600,AAPL
2024-08-15,223.4623565673828,224.72000122070312,225.35000610351562,222.75999450683594,224.60000610351562,46414000,AAPL
2024-08-16,224.78492736816406,226.0500030517578,226.8300018310547,223.64999389648438,223.9199981689453,44340200,AAPL
2024-08-19,224.62582397460938,225.88999938964844,225.99000549316406,223.0399932861328,225.72000122070312,40687800,AAPL
2024-08-20,225.2423553466797,226.50999450683594,227.1699981689453,225.4499969482422,225.77000427246094,30299000,AAPL
2024-08-21,225.13296508789062,226.39999389648438,227.97999572753906,225.0500030517578,226.52000427246094,34765500,AAPL
2024-08-22,223.27342224121094,224.52999877929688,228.33999633789062,223.89999389648438,227.7899932861328,43695300,AAPL
2024-08-23,225.5705108642578,226.83999633789062,228.22000122070312,224.3300018310547,225.66000366210938,38677300,AAPL
2024-08-26,225.90858459472656,227.17999267578125,227.27999877929688,223.88999938964844,226.75999450683594,30602200,AAPL
2024-08-27,226.75384521484375,228.02999877929688,228.85000610351562,224.88999938964844,226.0,35934600,AAPL
2024-08-28,225.22247314453125,226.49000549316406,229.86000061035156,225.67999267578125,227.9199981689453,38052200,AAPL
2024-08-29,228.50399780273438,229.7899932861328,232.9199981689453,228.8800048828125,230.10000610351562,51906300,AAPL
2024-08-30,227.71841430664062,229.0,230.39999389648438,227.47999572753906,230.19000244140625,52990800,AAPL
2024-09-03,221.52330017089844,222.77000427246094,229.0,221.1699981689453,228.5500030517578,50190600,AAPL
2024-09-04,219.61402893066406,220.85000610351562,221.77999877929688,217.47999572753906,221.66000366210938,43840200,AAPL
2024-09-05,221.13546752929688,222.3800048828125,225.47999572753906,221.52000427246094,221.6300048828125,36615400,AAPL
2024-09-06,219.58419799804688,220.82000732421875,225.24000549316406,219.77000427246094,223.9499969482422,48423000,AAPL
2024-09-09,219.67369079589844,220.91000366210938,221.27000427246094,216.7100067138672,220.82000732421875,67180000,AAPL
2024-09-10,218.878173828125,220.11000061035156,221.47999572753906,216.72999572753906,218.9199981689453,51591000,AAPL
2024-09-11,221.4138946533203,222.66000366210938,223.08999633789062,217.88999938964844,221.4600067138672,44587100,AAPL
2024-09-12,221.52330017089844,222.77000427246094,223.5500030517578,219.82000732421875,222.5,37455600,AAPL
2024-09-13,221.2548065185547,222.5,224.0399932861328,221.91000366210938,223.5800018310547,36766600,AAPL
2024-09-16,215.109375,216.32000732421875,217.22000122070312,213.9199981689453,216.5399932861328,59357400,AAPL
2024-09-17,215.5767364501953,216.7899932861328,216.89999389648438,214.5,215.75,45519300,AAPL
2024-09-18,219.45494079589844,220.69000244140625,222.7100067138672,217.5399932861328,217.5500030517578,59894900,AAPL
2024-09-19,227.58914184570312,228.8699951171875,229.82000732421875,224.6300048828125,224.99000549316406,66781300,AAPL
2024-09-20,226.92288208007812,228.1999969482422,233.08999633789062,227.6199951171875,229.97000122070312,318679900,AAPL
2024-09-23,225.20257568359375,226.47000122070312,229.4499969482422,225.80999755859375,227.33999633789062,54146000,AAPL
2024-09-24,226.0975341796875,227.3699951171875,229.35000610351562,225.72999572753906,228.64999389648438,43556100,AAPL
2024-09-25,225.10313415527344,226.3699951171875,227.2899932861328,224.02000427246094,224.92999267578125,42308700,AAPL
2024-09-26,226.2467041015625,227.52000427246094,228.5,225.41000366210938,227.3000030517578,36636700,AAPL
2024-09-27,226.5151824951172,227.7899932861328,229.52000427246094,227.3000030517578,228.4600067138672,34026000,AAPL
2024-09-30,231.69602966308594,233.0,233.0,229.64999389648438,230.0399932861328,54541900,AAPL
2024-10-01,224.9440460205078,226.2100067138672,229.64999389648438,223.74000549316406,229.52000427246094,63285000,AAPL
2024-10-02,225.51084899902344,226.77999877929688,227.3699951171875,223.02000427246094,225.88999938964844,32880600,AAPL
2024-10-03,224.4070587158203,225.6699981689453,226.80999755859375,223.32000732421875,225.13999938964844,34044200,AAPL
2024-10-04,225.53073120117188,226.8000030517578,228.0,224.1300048828125,227.89999389648438,37245100,AAPL
2024-10-07,220.4493408203125,221.69000244140625,225.69000244140625,221.3300018310547,224.5,39505400,AAPL
2024-10-08,224.50648498535156,225.77000427246094,225.97999572753906,223.25,224.3000030517578,31855700,AAPL
2024-10-09,228.25537109375,229.5399932861328,229.75,224.8300018310547,225.22999572753906,33591100,AAPL
2024-10-10,227.7581787109375,229.0399932861328,229.5,227.1699981689453,227.77999877929688,28183500,AAPL
2024-10-11,226.27655029296875,227.5500030517578,229.41000366210938,227.33999633789062,229.3000030517578,31759200,AAPL
2024-10-14,230.00555419921875,231.3000030517578,231.72999572753906,228.60000610351562,228.6999969482422,39882100,AAPL
2024-10-15,232.54129028320312,233.85000610351562,237.49000549316406,232.3699951171875,233.61000061035156,64751400,AAPL
2024-10-16,230.48284912109375,231.77999877929688,232.1199951171875,229.83999633789062,231.60000610351562,34082200,AAPL
2024-10-17,230.8507843017578,232.14999389648438,233.85000610351562,230.52000427246094,233.42999267578125,32993800,AAPL
2024-10-18,233.68484497070312,235.0,236.17999267578125,234.00999450683594,236.17999267578125,46431500,AAPL
2024-10-21,235.15655517578125,236.47999572753906,236.85000610351562,234.4499969482422,234.4499969482422,36254500,AAPL
2024-10-22,234.54000854492188,235.86000061035156,236.22000122070312,232.60000610351562,233.88999938964844,38846600,AAPL
2024-10-23,229.46856689453125,230.75999450683594,235.13999938964844,227.75999450683594,234.0800018310547,52287000,AAPL
2024-10-24,229.27963256835938,230.57000732421875,230.82000732421875,228.41000366210938,229.97999572753906,31109500,AAPL
2024-10-25,230.1149444580078,231.41000366210938,233.22000122070312,229.57000732421875,229.74000549316406,38802300,AAPL
2024-10-28,232.09378051757812,233.39999389648438,234.72999572753906,232.5500030517578,233.32000732421875,36087100,AAPL
2024-10-29,232.36228942871094,233.6699981689453,234.3300018310547,232.32000732421875,233.10000610351562,35417200,AAPL
2024-10-30,228.81227111816406,230.10000610351562,233.47000122070312,229.5500030517578,232.61000061035156,47070900,AAPL
2024-10-31,224.6457061767578,225.91000366210938,229.8300018310547,225.3699951171875,229.33999633789062,64370100,AAPL
2024-11-01,221.66250610351562,222.91000366210938,225.35000610351562,220.27000427246094,220.97000122070312,65276700,AAPL
2024-11-04,220.7675323486328,222.00999450683594,222.7899932861328,219.7100067138672,220.99000549316406,44944500,AAPL
2024-11-05,222.199462890625,223.4499969482422,223.9499969482422,221.13999938964844,221.8000030517578,28111300,AAPL
2024-11-06,221.4735565185547,222.72000122070312,226.07000732421875,221.19000244140625,222.61000061035156,54561100,AAPL
2024-11-07,226.20692443847656,227.47999572753906,227.8800048828125,224.57000732421875,224.6300048828125,42137700,AAPL
2024-11-08,225.93812561035156,226.9600067138672,228.66000366210938,226.41000366210938,227.1699981689453,38328800,AAPL
2024-11-11,223.22039794921875,224.22999572753906,225.6999969482422,221.5,225.0,42005600,AAPL
2024-11-12,223.22039794921875,224.22999572753906,225.58999633789062,223.36000061035156,224.5500030517578,40398300,AAPL
2024-11-13,224.10643005371094,225.1199951171875,226.64999389648438,222.75999450683594,224.00999450683594,48566200,AAPL
2024-11-14,227.1924591064453,228.22000122070312,228.8699951171875,225.0,225.02000427246094,44923900,AAPL
2024-11-15,223.98695373535156,225.0,226.9199981689453,224.27000427246094,226.39999389648438,47923700,AAPL
2024-11-18,226.9933624267578,228.02000427246094,229.74000549316406,225.1699981689453,225.25,44633700,AAPL
2024-11-19,227.252197265625,228.27999877929688,230.16000366210938,226.66000366210938,226.97999572753906,36211800,AAPL
2024-11-20,227.9689483642578,229.0,229.92999267578125,225.88999938964844,228.05999755859375,35169600,AAPL
2024-11-21,227.49111938476562,228.52000427246094,230.16000366210938,225.7100067138672,228.8800048828125,42108300,AAPL
2024-11-22,228.83502197265625,229.8699951171875,230.72000122070312,228.05999755859375,228.05999755859375,38168300,AAPL
2024-11-25,231.821533203125,232.8699951171875,233.25,229.74000549316406,231.4600067138672,90152800,AAPL
2024-11-26,234.00167846679688,235.05999755859375,235.57000732421875,233.3300018310547,233.3300018310547,45986200,AAPL
2024-11-27,233.8722381591797,234.92999267578125,235.69000244140625,233.80999755859375,234.47000122070312,33498400,AAPL
2024-11-29,236.26145935058594,237.3300018310547,237.80999755859375,233.97000122070312,234.80999755859375,28481400,AAPL
2024-12-02,238.51126098632812,239.58999633789062,240.7899932861328,237.16000366210938,237.27000427246094,48137100,AAPL
2024-12-03,241.5574951171875,242.64999389648438,242.75999450683594,238.89999389648438,239.80999755859375,38861000,AAPL
2024-12-04,241.91586303710938,243.00999450683594,244.11000061035156,241.25,242.8699951171875,44383900,AAPL
2024-12-05,241.9457550048828,243.0399932861328,244.5399932861328,242.1300048828125,243.99000549316406,40033900,AAPL
2024-12-06,241.74664306640625,242.83999633789062,244.6300048828125,242.0800018310547,242.91000366210938,36870600,AAPL
